NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05109124,6,0,100,D,200,D,0,D,20232,1
05109204,1,0,150,D,,A,0,D,20232,1
05109274,1,0,0,D,,A,0,D,20232,1
05109314,1,0,0,D,,A,0,D,20232,1
05109374,4,0,200,D,,A,0,D,20232,1
05109414,1,0,30,D,,A,0,D,20232,1
05109424,1,0,0,D,,A,0,D,20232,1
05109434,1,0,0,D,,A,0,D,20232,1
05109464,1,0,200,D,,A,0,D,20232,1
05109484,3,0,0,D,,A,0,D,20232,1
05109544,1,0,0,D,,A,0,D,20232,1
05109564,1,0,147,D,,A,0,D,20232,1
05109584,1,0,0,D,,A,0,D,20232,1
05109604,2,0,300,D,75,D,40,D,20232,1
05109634,3,0,1950,D,,A,0,D,20232,1
05109654,1,0,0,D,,A,0,D,20232,1
05109694,1,0,0,D,,A,0,D,20232,1
05109704,1,0,100,D,,A,0,D,20232,1
05109734,6,0,306,D,63,D,0,D,20232,1
05109794,5,0,831,D,,A,0,D,20232,1
05109864,1,0,100,D,,A,0,D,20232,1
05109944,1,0,300,D,150,D,0,D,20232,1
05109974,2,0,50,D,,A,0,D,20232,1
05110034,1,0,200,D,,A,0,D,20232,1
05110044,1,0,287,D,,A,100,D,20232,1
05110064,2,0,300,D,,A,0,D,20232,1
05110074,2,0,157,D,,A,0,D,20232,1
05110104,1,0,100,D,,A,0,D,20232,1
05110144,1,0,0,D,,A,40,D,20232,1
05110244,1,0,100,D,,A,0,D,20232,1
05110254,1,0,0,D,,A,0,D,20232,1
05110274,2,0,500,D,,A,0,D,20232,1
05110284,1,0,0,D,,A,0,D,20232,1
05110344,1,0,0,D,,A,0,D,20232,1
05110354,1,0,80,D,,A,0,D,20232,1
05110374,1,0,0,D,,A,0,D,20232,1
05110444,5,0,100,D,150,D,50,D,20232,1
05110464,2,0,208,D,,A,0,D,20232,1
05110494,1,0,0,D,0,D,0,D,20232,1
05110504,4,0,0,D,,A,0,D,20232,1
05110514,1,0,1,D,,A,1,D,20232,1
05110544,2,0,0,D,,A,0,D,20232,1
05110574,1,0,50,D,,A,0,D,20232,1
05110584,1,0,300,D,,A,1,D,20232,1
05110594,1,0,45,D,,A,0,D,20232,1
05110614,1,0,450,D,,A,0,D,20232,1
05110634,1,0,30,D,,A,0,D,20232,1
05110674,6,0,5000,D,,A,0,D,20232,1
05110694,1,0,150,D,,A,0,D,20232,1
05110704,1,0,100,F,50,F,50,F,20232,1
05110724,2,0,0,D,,A,0,D,20232,1
05110734,3,0,500,D,300,D,0,D,20232,1
05110744,1,0,0,D,,A,0,D,20232,1
05110754,3,0,200,D,,A,0,D,20232,1
05110824,1,0,0,D,,A,0,D,20232,1
05110834,1,0,0,D,,A,0,D,20232,1
05110864,2,0,300,D,,A,300,D,20232,1
05110944,4,0,0,D,,A,0,D,20232,1
05111054,5,0,500,D,250,D,0,D,20232,1
05111064,2,0,105,D,,A,0,D,20232,1
05111074,3,0,300,D,,A,0,D,20232,1
05111094,4,0,60,D,,A,0,D,20232,1
05111104,1,0,0,D,,A,0,D,20232,1
05111124,1,0,150,D,,A,0,D,20232,1
05111144,1,0,0,D,,A,0,D,20232,1
05111204,1,0,0,D,,A,0,D,20232,1
05111254,4,0,200,D,60,D,0,D,20232,1
05111274,1,0,482,D,900,D,0,D,20232,1
05111304,1,0,300,D,,A,0,D,20232,1
05111314,2,0,154,D,,A,0,D,20232,1
05111344,2,0,100,D,,A,0,D,20232,1
05111394,8,0,600,D,,A,50,D,20232,1
05111404,1,0,90,D,,A,0,D,20232,1
05111414,1,0,250,D,,A,0,D,20232,1
05111474,1,0,0,D,,A,0,D,20232,1
05111524,2,0,100,D,,A,100,D,20232,1
05111544,1,0,0,D,80,D,0,D,20232,1
05111604,2,0,0,D,,A,0,D,20232,1
05111634,3,0,0,D,0,D,0,D,20232,1
05111674,1,0,0,D,,A,0,D,20232,1
05111734,1,0,60,D,,A,0,D,20232,1
05111774,2,0,50,D,,A,0,D,20232,1
05111784,1,0,300,D,500,D,0,D,20232,1
05111804,1,0,0,D,,A,0,D,20232,1
05111834,1,0,0,D,,A,0,D,20232,1
05111864,1,0,400,D,,A,0,D,20232,1
05111884,2,0,0,D,,A,0,D,20232,1
05111894,4,0,0,D,,A,0,D,20232,1
05111924,7,0,524,D,,A,136,D,20232,1
05112034,4,0,67,D,,A,175,D,20232,1
05112074,3,0,0,D,0,D,0,D,20232,1
05112134,7,0,250,D,,A,0,D,20232,1
05112164,1,0,46,D,100,D,30,D,20232,1
05112194,6,0,150,D,80,D,0,D,20232,1
05112224,2,0,120,D,,A,0,D,20232,1
05112244,1,0,1000,D,,A,150,D,20232,1
05112374,4,0,500,D,,A,0,D,20232,1
05112424,1,0,75,D,,A,125,D,20232,1
05112434,1,0,0,D,,A,0,D,20232,1
05112444,3,0,150,D,200,D,0,D,20232,1
05112464,1,0,0,D,,A,29,D,20232,1
05112644,4,0,140,D,120,D,0,D,20232,1
05112704,1,0,0,D,,A,0,D,20232,1
05112724,1,0,315,D,,A,0,D,20232,1
05112734,1,0,0,D,,A,0,D,20232,1
05112754,3,0,0,D,,A,0,D,20232,1
05112764,1,0,0,D,350,D,0,D,20232,1
05112784,1,0,250,D,,A,0,D,20232,1
05112794,1,0,500,D,,A,0,D,20232,1
05112834,4,0,400,D,100,D,0,D,20232,1
05112864,1,0,0,D,,A,0,D,20232,1
05112874,1,0,100,D,,A,0,D,20232,1
05113004,4,0,200,D,150,D,0,D,20232,1
05113034,1,0,0,D,,A,0,D,20232,1
05113044,4,0,800,D,,A,80,D,20232,1
05113074,2,0,200,D,,A,0,D,20232,1
05113134,2,0,50,D,,A,0,D,20232,1
05113164,2,0,200,D,,A,100,D,20232,1
05113194,2,0,42,D,,A,38,D,20232,1
05113204,2,0,230,D,100,D,0,D,20232,1
05113224,2,0,0,D,,A,0,D,20232,1
05113254,2,0,150,D,600,D,0,D,20232,1
05113274,1,0,500,D,,A,0,D,20232,1
05113294,1,0,0,D,,A,0,D,20232,1
05113334,2,0,40,D,,A,0,D,20232,1
05113384,2,0,200,D,150,D,0,D,20232,1
05113424,8,0,101,D,0,D,0,D,20232,1
05113504,1,0,60,D,,A,0,D,20232,1
05113514,1,0,0,D,,A,0,D,20232,1
05113524,2,0,500,D,,A,0,D,20232,1
05113614,2,0,300,D,,A,100,D,20232,1
05113634,1,0,300,D,,A,0,D,20232,1
05113664,4,0,49,D,84,D,0,D,20232,1
05113764,1,0,0,D,,A,0,D,20232,1
05113784,1,0,0,D,,A,0,D,20232,1
05113864,2,0,0,D,,A,0,D,20232,1
05113874,1,0,164,D,,A,0,D,20232,1
05113904,1,0,0,D,,A,0,D,20232,1
05113914,7,0,396,D,,A,0,D,20232,1
05113994,5,0,73,D,,A,0,D,20232,1
05114004,3,0,660,D,580,D,0,D,20232,1
05114014,1,0,150,D,,A,0,D,20232,1
05114164,2,0,0,D,,A,0,D,20232,1
05114194,1,0,0,D,,A,0,D,20232,1
05114204,1,0,75,D,200,D,0,D,20232,1
05114214,1,0,400,D,,A,0,D,20232,1
05114234,2,0,300,D,300,D,200,D,20232,1
05114254,4,0,300,D,,A,100,D,20232,1
05114304,1,0,0,D,,A,0,D,20232,1
05114334,3,0,200,D,,A,0,D,20232,1
05114344,2,0,0,D,,A,0,D,20232,1
05114354,3,0,200,F,,A,1000,F,20232,1
05114384,1,0,150,D,70,D,0,D,20232,1
05114404,1,0,150,D,,A,0,D,20232,1
05114414,1,0,100,D,,A,50,D,20232,1
05114434,1,0,75,D,,A,0,D,20232,1
05114454,5,0,50,D,50,D,0,D,20232,1
05114494,1,0,300,D,,A,0,D,20232,1
05114504,7,0,200,D,,A,0,D,20232,1
05114544,2,0,300,D,100,D,0,D,20232,1
05114554,2,0,800,D,,A,0,D,20232,1
05114584,2,0,630,D,50,F,220,F,20232,1
05114604,5,0,0,D,,A,178,D,20232,1
05114654,2,0,0,D,,A,190,D,20232,1
05114684,2,0,300,D,,A,0,D,20232,1
05114744,5,0,0,D,,A,0,D,20232,1
05114784,2,0,1500,D,0,D,0,D,20232,1
05114794,1,0,250,D,300,D,0,D,20232,1
05114804,1,0,0,D,,A,0,D,20232,1
05114824,3,0,300,D,,A,0,D,20232,1
05114834,2,0,650,D,,A,0,D,20232,1
05114854,2,0,0,D,,A,0,D,20232,1
05114954,1,0,0,D,200,D,0,D,20232,1
05114974,1,0,20,D,,A,0,D,20232,1
05114994,7,0,100,D,,A,0,D,20232,1
05115044,1,0,300,D,0,D,0,D,20232,1
05115094,1,0,40,D,100,D,0,D,20232,1
05115104,3,0,0,D,,A,0,D,20232,1
05115124,1,0,0,D,,A,0,D,20232,1
05115134,2,0,100,D,,A,0,D,20232,1
05115144,1,0,20,D,,A,0,D,20232,1
05115154,1,0,0,D,,A,0,D,20232,1
05115164,2,0,200,D,100,D,0,D,20232,1
05115174,1,0,700,D,300,D,0,D,20232,1
05115224,1,0,200,D,,A,0,D,20232,1
05115234,4,0,320,D,,A,0,D,20232,1
05115274,1,0,300,F,,A,100,F,20232,1
05115294,1,0,300,D,200,D,0,D,20232,1
05115334,2,0,298,D,,A,294,D,20232,1
05115344,1,0,50,D,,A,0,D,20232,1
05115374,1,0,400,D,,A,300,D,20232,1
05115394,1,0,200,D,300,D,0,D,20232,1
05115434,4,0,300,D,,A,1500,D,20232,1
05115494,5,0,770,D,,A,0,D,20232,1
05115564,1,0,0,D,0,D,0,D,20232,1
05115584,3,0,500,D,200,D,0,D,20232,1
05115604,2,0,0,D,,A,0,D,20232,1
05115614,1,0,0,D,,A,0,D,20232,1
05115664,3,0,35,D,,A,0,D,20232,1
05115684,1,0,0,D,,A,0,D,20232,1
05115704,1,0,55,D,,A,0,D,20232,1
05115714,2,0,20,D,,A,0,D,20232,1
05115754,7,0,50,D,100,D,0,D,20232,1
05115784,2,0,500,D,250,D,0,D,20232,1
05115794,1,0,65,D,10,D,0,D,20232,1
05115844,2,0,200,D,,A,300,D,20232,1
05115854,1,0,0,D,,A,0,D,20232,1
05115864,1,0,39,D,,A,0,D,20232,1
05115894,2,0,282,D,,A,80,D,20232,1
05115914,1,0,70,D,0,D,0,D,20232,1
05115934,1,0,1000,D,,A,0,D,20232,1
05116004,1,0,50,D,,A,0,D,20232,1
05116034,2,0,250,D,,A,65,D,20232,1
05116054,1,0,150,D,,A,30,D,20232,1
05116064,1,0,0,D,,A,0,D,20232,1
05116074,1,0,0,D,,A,0,D,20232,1
05116084,1,0,160,D,,A,0,D,20232,1
05116124,3,0,100,D,30,D,0,D,20232,1
05116204,1,0,40,D,,A,0,D,20232,1
05116224,2,0,0,D,,A,100,D,20232,1
05116294,1,0,200,D,,A,0,D,20232,1
05116304,4,0,350,D,,A,0,D,20232,1
05116324,12,0,98,D,12,D,0,D,20232,1
05116344,4,0,70,D,,A,0,D,20232,1
05116384,1,0,75,D,,A,0,D,20232,1
05116414,2,0,0,D,,A,0,D,20232,1
05116424,4,0,2540,D,2500,D,0,D,20232,1
05116434,2,0,70,D,,A,0,D,20232,1
05116444,1,0,50,D,,A,0,D,20232,1
05116504,1,0,0,D,,A,0,D,20232,1
05116564,1,0,40,D,,A,0,D,20232,1
05116584,2,0,1500,D,,A,0,D,20232,1
05116624,1,0,0,D,,A,0,D,20232,1
05116634,1,0,0,D,,A,0,D,20232,1
05116654,2,0,0,D,,A,0,D,20232,1
05116664,2,0,320,D,,A,0,D,20232,1
05116674,8,0,435,D,,A,300,D,20232,1
05116684,1,0,0,D,0,D,0,D,20232,1
05116694,3,0,65,D,120,D,0,D,20232,1
05116704,2,0,300,D,200,D,0,D,20232,1
05116774,4,0,88,D,,A,0,D,20232,1
05116804,3,0,200,D,,A,200,D,20232,1
05116834,1,0,500,D,,A,0,D,20232,1
05116894,1,0,0,D,,A,0,D,20232,1
05116934,1,0,2500,D,2500,D,0,D,20232,1
05116944,1,0,50,D,100,D,0,D,20232,1
05116974,2,0,200,D,,A,0,D,20232,1
05117004,5,0,300,D,1000,D,0,D,20232,1
05117024,2,0,500,D,1000,D,300,D,20232,1
05117064,1,0,0,D,,A,0,D,20232,1
05117084,1,0,89,D,,A,0,D,20232,1
05117204,6,0,0,D,,A,0,D,20232,1
05117234,5,0,150,D,,A,0,D,20232,1
05117294,1,0,150,D,500,D,0,D,20232,1
05117334,1,0,150,D,,A,0,D,20232,1
05117344,1,0,200,D,,A,0,D,20232,1
05117394,1,0,26,D,,A,0,D,20232,1
05117414,1,0,0,D,,A,0,D,20232,1
05117434,3,0,300,D,150,D,0,D,20232,1
05117444,1,0,400,D,,A,0,D,20232,1
05117484,3,0,291,D,,A,0,D,20232,1
05117544,1,0,71,D,,A,0,D,20232,1
05117554,2,0,0,D,200,D,0,D,20232,1
05117564,1,0,0,D,,A,0,D,20232,1
05117584,3,0,45,D,,A,35,D,20232,1
05117624,2,0,100,D,,A,0,D,20232,1
05117684,1,0,50,D,,A,25,D,20232,1
05117714,1,0,0,D,,A,0,D,20232,1
05117744,2,0,400,D,200,D,0,D,20232,1
05117784,1,0,34,D,,A,0,D,20232,1
05117854,1,0,75,D,,A,0,D,20232,1
05117904,1,0,0,D,,A,0,D,20232,1
05117924,2,0,400,D,200,D,80,D,20232,1
05117934,3,0,56,D,,A,100,D,20232,1
05117954,2,0,400,D,,A,80,D,20232,1
05117974,1,0,300,D,,A,0,D,20232,1
05117984,4,0,275,D,,A,0,D,20232,1
05118034,2,0,0,D,,A,0,D,20232,1
05118144,4,0,0,D,,A,30,D,20232,1
05118154,3,0,139,D,,A,0,D,20232,1
05118164,1,0,2000,D,,A,400,D,20232,1
05118214,1,0,0,D,,A,0,D,20232,1
05118274,2,0,54,D,200,D,0,D,20232,1
05118334,2,0,0,D,,A,0,D,20232,1
05118354,2,0,0,D,,A,0,D,20232,1
05118384,1,0,0,D,,A,0,D,20232,1
05118394,7,0,490,D,,A,0,D,20232,1
05118434,2,0,1500,D,,A,0,D,20232,1
05118464,1,0,250,D,,A,50,D,20232,1
05118494,2,0,100,D,,A,0,D,20232,1
05118504,1,0,110,D,,A,0,D,20232,1
05118534,1,0,0,D,,A,0,D,20232,1
05118554,3,0,335,D,250,D,0,D,20232,1
05118684,2,0,0,D,,A,10,D,20232,1
05118744,1,0,0,D,100,D,200,D,20232,1
05118754,2,0,60,D,,A,0,D,20232,1
05118784,1,0,57,D,,A,0,D,20232,1
05118794,1,0,0,D,,A,0,D,20232,1
05118804,1,0,0,D,,A,0,D,20232,1
05118824,2,0,0,D,,A,175,D,20232,1
05118874,1,0,0,D,,A,0,D,20232,1
05118884,5,0,250,D,,A,0,D,20232,1
05119004,1,0,0,D,,A,0,D,20232,1
05119054,3,0,75,D,,A,0,D,20232,1
05119064,5,0,190,D,,A,0,D,20232,1
05119094,1,0,300,F,300,F,0,D,20232,1
05119114,3,0,54,D,24,D,0,D,20232,1
05119124,4,0,1200,D,,A,100,D,20232,1
05119144,1,0,65,D,,A,0,D,20232,1
05119164,3,0,100,D,100,D,0,D,20232,1
05119174,2,0,150,D,20,D,0,D,20232,1
05119204,4,0,150,D,350,D,0,D,20232,1
05119214,3,0,500,D,,A,0,D,20232,1
05119254,1,0,200,D,,A,0,D,20232,1
05119284,1,0,300,D,,A,100,D,20232,1
05119344,1,0,0,D,,A,0,D,20232,1
05119384,1,0,250,D,150,D,0,D,20232,1
05119394,1,0,3000,D,2000,D,0,D,20232,1
05119434,4,0,700,D,,A,0,D,20232,1
05119454,5,0,300,D,500,D,0,D,20232,1
05119484,1,0,200,D,,A,0,D,20232,1
05119514,1,0,500,D,,A,0,D,20232,1
05119544,1,0,65,D,,A,0,D,20232,1
05119574,1,0,0,D,,A,0,D,20232,1
05119584,1,0,0,D,0,D,0,D,20232,1
05119594,1,0,50,D,,A,0,D,20232,1
05119634,2,0,250,D,,A,250,D,20232,1
05119734,1,0,65,D,,A,0,D,20232,1
05119764,1,0,0,D,,A,0,D,20232,1
05119914,1,0,112,D,,A,0,D,20232,1
05119944,1,0,1000,D,1000,D,0,D,20232,1
05119984,3,0,120,D,,A,0,D,20232,1
05120044,4,0,200,D,90,D,0,D,20232,1
05120074,2,0,0,D,0,D,0,D,20232,1
05120084,3,0,190,D,0,D,50,D,20232,1
05120124,3,0,300,D,,A,0,D,20232,1
05120174,1,0,70,D,,A,0,D,20232,1
05120204,2,0,800,D,,A,200,D,20232,1
05120214,11,0,400,D,,A,0,D,20232,1
05120244,1,0,0,D,,A,0,D,20232,1
05120254,3,0,100,D,70,D,0,D,20232,1
05120274,2,0,200,D,,A,150,D,20232,1
05120314,1,0,250,D,,A,0,D,20232,1
05120354,2,0,40,D,,A,0,D,20232,1
05120384,2,0,300,D,150,D,0,D,20232,1
05120414,1,0,0,D,,A,0,D,20232,1
05120424,1,0,100,D,,A,0,D,20232,1
05120454,3,0,0,D,350,D,0,D,20232,1
05120514,1,0,0,D,,A,0,D,20232,1
05120544,1,0,20,D,,A,0,D,20232,1
05120564,1,0,500,D,,A,0,D,20232,1
05120604,1,0,0,D,,A,0,D,20232,1
05120614,1,0,100,D,150,D,0,D,20232,1
05120634,4,0,225,D,,A,0,D,20232,1
05120644,3,0,300,D,,A,0,D,20232,1
05120704,2,0,30,D,200,D,0,D,20232,1
05120714,1,0,185,D,,A,0,D,20232,1
05120764,1,0,200,D,,A,0,D,20232,1
05120774,1,0,0,D,,A,0,D,20232,1
05120784,2,0,450,D,,A,100,D,20232,1
05120804,1,0,0,D,0,D,0,D,20232,1
05120834,1,0,300,D,,A,0,D,20232,1
05120844,1,0,0,D,,A,0,D,20232,1
05120854,1,0,100,D,,A,0,D,20232,1
05120884,1,0,0,D,,A,0,D,20232,1
05120914,1,0,220,D,,A,0,D,20232,1
05120954,1,0,0,D,0,D,0,D,20232,1
05120984,1,0,2000,D,700,D,200,D,20232,1
05120994,11,0,200,D,300,D,100,D,20232,1
05121014,1,0,0,D,,A,0,D,20232,1
05121024,6,0,4000,D,2620,D,0,D,20232,1
05121084,2,0,165,D,,A,0,D,20232,1
05121104,2,0,250,D,250,D,12,D,20232,1
05121144,2,0,300,D,150,D,0,D,20232,1
05121164,1,0,0,D,,A,0,D,20232,1
05121184,1,0,0,D,0,D,0,D,20232,1
05121224,1,0,100,D,500,D,0,D,20232,1
05121244,1,0,200,D,,A,0,D,20232,1
05121264,1,0,0,D,0,D,0,D,20232,1
05121274,6,0,120,D,,A,0,D,20232,1
05121314,2,0,200,D,,A,0,D,20232,1
05121334,1,0,0,D,,A,0,D,20232,1
05121384,2,0,160,D,,A,40,D,20232,1
05121414,1,0,125,D,,A,0,D,20232,1
05121434,1,0,600,D,,A,0,D,20232,1
05121454,1,0,0,D,,A,0,D,20232,1
05121484,1,0,500,D,,A,0,D,20232,1
05121514,3,0,700,D,,A,0,D,20232,1
05121544,1,0,0,D,,A,0,D,20232,1
05121554,1,0,100,D,,A,0,D,20232,1
05121614,1,0,0,D,,A,0,D,20232,1
05121664,1,0,500,D,,A,500,D,20232,1
05121714,1,0,92,D,,A,20,D,20232,1
05121724,1,0,125,D,,A,0,D,20232,1
05121774,1,0,140,D,,A,0,D,20232,1
05121804,2,0,150,D,,A,0,D,20232,1
05121824,3,0,230,D,0,D,0,D,20232,1
05121844,1,0,0,D,,A,0,D,20232,1
05121854,1,0,0,D,,A,0,D,20232,1
05121904,1,0,800,D,,A,100,D,20232,1
05121914,3,0,0,D,,A,0,D,20232,1
05121934,1,0,150,D,100,D,0,D,20232,1
05121954,1,0,100,D,,A,0,D,20232,1
05121964,1,0,60,D,,A,300,D,20232,1
05121994,4,0,0,D,,A,40,D,20232,1
05122074,1,0,200,D,,A,0,D,20232,1
05122154,2,0,500,D,500,D,0,D,20232,1
05122174,1,0,275,D,,A,0,D,20232,1
05122194,2,0,350,D,,A,0,D,20232,1
05122214,2,0,0,D,,A,0,D,20232,1
05122264,1,0,0,D,350,D,0,D,20232,1
05122284,2,0,70,D,,A,0,D,20232,1
05122294,3,0,0,D,400,D,0,D,20232,1
05122304,1,0,350,D,0,D,0,D,20232,1
05122394,2,0,150,D,,A,0,D,20232,1
05122404,1,0,185,D,,A,0,D,20232,1
05122424,1,0,125,D,,A,50,D,20232,1
05122434,1,0,0,D,,A,0,D,20232,1
05122444,3,0,280,D,125,D,100,D,20232,1
05122454,2,0,435,D,,A,0,D,20232,1
05122474,2,0,9,D,,A,0,D,20232,1
05122514,1,0,0,D,,A,0,D,20232,1
05122544,1,0,100,D,,A,0,D,20232,1
05122554,1,0,100,D,,A,0,D,20232,1
05122584,3,0,180,D,,A,0,D,20232,1
05122594,2,0,100,D,100,D,0,D,20232,1
05122624,1,0,0,D,,A,0,D,20232,1
05122674,1,0,800,D,200,D,50,D,20232,1
05122714,1,0,0,D,,A,0,D,20232,1
05122734,3,0,250,D,,A,110,D,20232,1
05122744,1,0,0,D,100,D,0,D,20232,1
05122754,1,0,350,D,,A,0,D,20232,1
05122774,5,0,50,D,,A,0,D,20232,1
05122834,2,0,67,D,,A,0,D,20232,1
05122844,1,0,500,D,,A,0,D,20232,1
05122894,3,0,160,D,,A,0,D,20232,1
05122924,1,0,0,D,,A,0,D,20232,1
05123044,2,0,0,D,,A,0,D,20232,1
05123114,6,0,60,D,370,D,20,D,20232,1
05123154,1,0,300,D,,A,200,D,20232,1
05123164,2,0,300,D,200,D,100,D,20232,1
05123184,3,0,700,F,,A,350,F,20232,1
05123194,2,0,192,D,,A,0,D,20232,1
05123234,2,0,160,D,275,D,0,D,20232,1
05123284,1,0,100,D,,A,0,D,20232,1
05123294,2,0,0,D,0,D,0,D,20232,1
05123304,5,0,150,D,70,D,40,D,20232,1
05123314,1,0,30,D,,A,0,D,20232,1
05123344,1,0,200,D,,A,0,D,20232,1
05123374,2,0,0,D,,A,0,D,20232,1
05123384,1,0,0,D,,A,80,D,20232,1
05123504,1,0,500,D,,A,0,D,20232,1
05123524,1,0,0,D,500,D,0,D,20232,1
05123544,2,0,125,D,,A,0,D,20232,1
05123554,2,0,40,D,,A,0,D,20232,1
05123574,2,0,0,D,,A,0,D,20232,1
05123594,2,0,232,D,,A,0,D,20232,1
05123614,2,0,142,D,,A,0,D,20232,1
05123624,6,0,219,D,,A,0,D,20232,1
05123644,1,0,0,D,,A,0,D,20232,1
05123654,1,0,80,D,200,D,0,D,20232,1
05123724,2,0,120,D,,A,0,D,20232,1
05123774,4,0,300,D,60,D,0,D,20232,1
05123804,5,0,100,D,,A,200,D,20232,1
05123814,1,0,0,D,,A,0,D,20232,1
05123824,3,0,100,D,,A,0,D,20232,1
05123854,2,0,125,D,,A,30,D,20232,1
05123874,1,0,100,D,,A,0,D,20232,1
05123914,2,0,36,D,,A,0,D,20232,1
05123954,1,0,150,D,,A,0,D,20232,1
05124014,2,0,1000,D,,A,0,D,20232,1
05124024,4,0,0,D,,A,0,D,20232,1
05124034,4,0,500,D,,A,0,D,20232,1
05124044,2,0,0,D,,A,0,D,20232,1
05124074,1,0,300,D,150,D,0,D,20232,1
05124124,2,0,1000,D,300,D,0,D,20232,1
05124134,1,0,45,D,,A,0,D,20232,1
05124164,3,0,100,D,0,D,0,D,20232,1
05124204,1,0,250,D,100,D,0,D,20232,1
05124254,1,0,60,D,,A,0,D,20232,1
05124294,3,0,50,D,100,D,0,D,20232,1
05124304,1,0,150,D,250,D,0,D,20232,1
05124314,2,0,225,D,,A,0,D,20232,1
05124354,1,0,0,D,,A,0,D,20232,1
05124384,3,0,158,D,,A,50,D,20232,1
05124404,1,0,75,D,35,D,0,D,20232,1
05124414,1,0,0,D,,A,0,D,20232,1
05124454,1,0,0,D,,A,0,D,20232,1
05124464,1,0,700,D,,A,50,D,20232,1
05124484,1,0,550,F,1000,F,400,F,20232,1
05124564,2,0,200,D,,A,0,D,20232,1
05124584,1,0,0,D,,A,0,D,20232,1
05124624,2,0,350,D,,A,100,D,20232,1
05124634,1,0,180,D,75,D,50,D,20232,1
05124674,2,0,0,D,,A,0,D,20232,1
05124764,1,0,0,D,,A,0,D,20232,1
05124794,4,0,150,D,,A,300,D,20232,1
05124844,1,0,100,D,,A,0,D,20232,1
05124864,2,0,300,D,,A,450,D,20232,1
05124934,2,0,370,D,,A,200,D,20232,1
05124954,2,0,800,D,400,D,0,D,20232,1
05124964,1,0,200,D,,A,0,D,20232,1
05125024,1,0,12,D,,A,0,D,20232,1
05125034,1,0,50,D,,A,0,D,20232,1
05125054,1,0,0,D,,A,0,D,20232,1
05125074,1,0,400,D,,A,0,D,20232,1
05125114,1,0,0,D,,A,0,D,20232,1
05125154,1,0,0,D,,A,0,D,20232,1
05125214,3,0,200,D,,A,0,D,20232,1
05125224,4,0,300,D,,A,0,D,20232,1
05125254,1,0,0,D,,A,0,D,20232,1
05125264,1,0,0,D,,A,0,D,20232,1
05125284,1,0,100,D,,A,0,D,20232,1
05125324,2,0,157,D,148,D,0,D,20232,1
05125334,1,0,0,D,,A,0,D,20232,1
05125394,1,0,0,D,,A,0,D,20232,1
05125434,1,0,200,D,200,D,200,D,20232,1
05201373,1,0,100,D,,A,0,D,20232,1
05201413,1,0,150,D,,A,0,D,20232,1
05201463,1,0,150,F,,A,0,D,20232,1
05201473,1,0,0,D,,A,0,D,20232,1
05201483,1,0,0,D,,A,80,D,20232,1
05201603,5,0,0,D,,A,0,D,20232,1
05201613,1,0,200,D,,A,0,D,20232,1
05201663,1,0,400,D,,A,0,D,20232,1
05201673,2,0,0,D,,A,0,D,20232,1
05201693,2,0,300,D,300,D,0,D,20232,1
05201723,1,0,200,D,,A,0,D,20232,1
05201733,1,0,0,D,,A,51,D,20232,1
05201743,2,0,250,D,,A,0,D,20232,1
05201773,1,0,400,D,100,D,0,D,20232,1
05201813,2,0,150,D,,A,1000,D,20232,1
05201823,1,0,200,D,,A,0,D,20232,1
05201853,1,0,80,D,,A,0,D,20232,1
05201873,3,0,200,D,200,D,0,D,20232,1
05201883,1,0,0,D,,A,0,D,20232,1
05201893,3,0,550,D,,A,0,D,20232,1
05201913,1,0,0,D,,A,0,D,20232,1
05201933,1,0,300,D,,A,0,D,20232,1
05201953,3,0,1000,D,,A,150,D,20232,1
05201963,2,0,200,D,,A,0,D,20232,1
05201973,2,0,175,D,,A,0,D,20232,1
05201993,3,0,400,D,350,D,0,D,20232,1
05202003,1,0,600,D,,A,0,D,20232,1
05202023,3,0,0,D,,A,0,D,20232,1
05202043,4,0,0,D,0,D,0,D,20232,1
05202303,2,0,0,D,,A,0,D,20232,1
05202313,1,0,150,D,,A,200,D,20232,1
05202343,2,0,55,D,,A,0,D,20232,1
05202353,3,0,400,D,,A,0,D,20232,1
05202403,2,0,400,D,,A,0,D,20232,1
05202423,1,0,200,D,,A,0,D,20232,1
05202443,3,0,250,D,,A,0,D,20232,1
05202483,2,0,100,D,,A,0,D,20232,1
05202503,2,0,20,D,,A,0,D,20232,1
05202543,4,0,160,D,,A,0,D,20232,1
05202583,1,0,0,D,,A,0,D,20232,1
05202613,1,0,400,D,200,D,0,D,20232,1
05202623,1,0,0,D,,A,0,D,20232,1
05202683,2,0,35,D,,A,50,D,20232,1
05202703,2,0,200,D,,A,300,D,20232,1
05202733,1,0,0,D,,A,0,D,20232,1
05202743,1,0,85,D,,A,0,D,20232,1
05202783,1,0,0,D,,A,0,D,20232,1
05202803,1,0,200,D,330,D,0,D,20232,1
05202813,6,0,190,D,82,D,136,D,20232,1
05202853,2,0,50,D,,A,50,D,20232,1
05202883,3,0,200,D,,A,0,D,20232,1
05202903,2,0,0,D,,A,0,D,20232,1
05203043,2,0,0,D,,A,0,D,20232,1
05203053,2,0,200,D,,A,0,D,20232,1
05203073,1,0,0,D,,A,0,D,20232,1
05203143,2,0,200,D,,A,0,D,20232,1
