QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20234,05363703,30,0,1,100,D,13,D,150,D,,A,
20234,05363763,32,0,1,100,D,09,D,60,D,,A,
20234,05363763,33,0,1,100,D,11,D,60,D,,A,
20234,05363873,35,0,1,100,D,11,D,200,D,,A,
20234,05363873,36,0,2,100,D,09,D,28,D,,A,
20234,05364053,9,0,1,100,D,13,D,120,D,,A,
20234,05364183,26,0,1,100,D,13,D,60,D,,A,
20234,05364353,39,0,1,100,D,09,D,40,D,,A,
20234,05364353,40,0,1,100,D,10,D,13,D,,A,
20234,05364473,36,0,1,100,D,11,D,55,D,,A,
20234,05364523,24,0,1,100,D,10,D,48,D,,A,
20234,05364533,60,0,1,100,D,09,D,93,D,,A,
20234,05364533,61,0,1,100,D,10,D,93,D,,A,
20234,05364533,62,0,1,100,D,11,D,93,D,,A,
20234,05364533,63,0,2,100,D,09,D,17,D,,A,
20234,05365103,69,0,1,100,D,11,D,300,D,,A,
20234,05365163,26,0,1,100,D,13,D,100,D,,A,
20234,05365203,24,0,1,100,D,09,D,60,D,1,D,
20234,05365203,25,0,1,100,D,11,D,31,D,1,D,
20234,05365633,51,0,2,100,D,09,D,20,D,,A,
20234,05365643,66,0,1,100,D,10,D,22,D,,A,
20234,05365813,20,0,1,100,D,13,D,30,D,,A,
20234,05365853,35,0,1,100,D,13,D,25,D,2,D,1
20234,05365933,36,0,1,100,D,13,D,125,D,2,D,1
20234,05365933,37,0,1,100,D,11,D,300,D,2,D,1
20234,05365983,19,0,1,100,D,13,D,100,D,,A,
20234,05366143,37,0,1,100,D,13,D,50,D,,A,
20234,05366343,37,0,1,100,D,10,D,120,D,,A,
20234,05366363,41,0,1,100,D,10,D,40,D,,A,
20234,05366543,22,0,1,100,D,09,D,12,D,2,D,2
20234,05366543,23,0,1,100,D,10,D,12,D,2,D,2
20234,05366553,17,0,1,100,D,10,D,10,D,,A,
20234,05366553,18,0,1,100,D,11,D,20,D,,A,
20234,05366593,24,0,1,100,D,13,D,60,D,,A,
20234,05411712,37,0,1,100,D,07,D,26,D,,A,
20234,05411832,22,0,2,100,D,07,D,300,D,,A,
20234,05412002,25,0,1,100,D,09,D,60,D,,A,
20234,05412422,47,0,1,100,D,09,D,100,D,,A,
20234,05412512,45,0,1,100,D,09,D,34,D,1,D,
20234,05412582,48,0,1,100,D,09,D,30,D,,A,
20234,05412612,36,0,1,100,D,13,D,80,D,,A,
20234,05412682,44,0,1,100,D,07,D,50,D,,A,
20234,05412682,45,0,1,100,D,08,D,50,D,,A,
20234,05412682,46,0,1,100,D,09,D,50,D,,A,
20234,05413042,29,0,1,100,D,13,D,280,D,,A,
20234,05413112,44,0,1,100,D,13,D,50,D,,A,
20234,05413212,25,0,1,100,D,13,D,300,D,1,D,
20234,05413212,26,0,1,110,D,13,D,30,D,,A,
20234,05413432,48,0,2,100,D,07,D,25,D,2,D,2
20234,05414272,50,0,1,100,D,07,D,140,D,,A,
20234,05414272,51,0,2,100,D,07,D,140,D,,A,
20234,05414422,35,0,1,100,D,13,D,50,D,,A,
20234,05415502,29,0,1,100,D,13,D,40,D,,A,
20234,05415632,41,0,1,100,D,09,D,150,D,,A,
20234,05415722,34,0,1,100,D,08,D,200,D,1,D,
20234,05415752,45,0,2,100,D,07,D,100,D,,A,
20234,05415792,21,0,1,100,D,13,D,900,D,,A,
20234,05416952,20,0,1,100,D,08,D,160,F,,A,
20234,05417002,36,0,1,100,D,13,D,15,D,,A,
20234,05417102,41,0,1,100,D,07,D,50,D,,A,
20234,05417102,42,0,1,100,D,08,D,200,D,,A,
20234,05417102,43,0,1,100,D,09,D,75,D,,A,
20234,05417452,67,0,1,100,D,09,D,60,D,1,D,
20234,05417622,62,0,1,100,D,09,D,24,D,,A,
20234,05417852,112,0,1,100,D,09,D,50,D,,A,
20234,05417943,27,0,1,100,D,13,D,50,D,,A,
20234,05417962,25,0,1,100,D,13,D,100,D,,A,
20234,05418132,28,0,1,100,D,09,D,13,D,,A,
20234,05418162,43,0,1,100,D,07,D,75,D,,A,
20234,05418272,57,0,1,100,D,13,D,50,D,,A,
20234,05418272,58,0,1,100,D,13,D,10,D,,A,
20234,05418712,25,0,1,100,D,13,D,50,D,,A,
20234,05418712,26,0,1,110,D,13,D,10,D,,A,
20234,05418912,78,0,1,100,D,08,D,25,D,,A,
20234,05419282,14,0,1,100,D,07,D,50,D,2,D,1
20234,05419372,17,0,1,100,D,08,D,300,D,1,D,
20234,05419372,18,0,1,100,D,09,D,250,D,1,D,
20234,05419372,19,0,2,100,D,07,D,450,D,1,D,
20234,05419392,28,0,1,100,D,07,D,200,D,,A,
20234,05419682,27,0,1,100,D,09,D,40,D,1,D,
20234,05419682,28,0,2,100,D,07,D,50,D,1,D,
20234,05419762,51,0,1,100,D,13,D,64,D,,A,
20234,05420042,31,0,1,100,D,07,D,95,D,,A,
20234,05420102,32,0,1,100,D,13,D,20,D,,A,
20234,05420152,54,0,1,100,D,07,D,60,D,,A,
20234,05420172,37,0,1,100,D,09,D,24,D,,A,
20234,05420702,30,0,1,100,D,13,D,300,D,,A,
20234,05420762,82,0,1,100,D,13,D,20,D,,A,
20234,05420762,83,0,2,110,D,07,D,50,D,,A,
20234,05420942,8,0,1,100,D,13,D,40,D,,A,
20234,05420942,9,0,2,100,D,07,D,100,D,,A,
20234,05420942,10,0,2,110,D,07,D,5,D,,A,
20234,05421132,31,0,1,100,D,07,D,37,D,,A,
20234,05421132,32,0,1,100,D,07,D,31,D,,A,
20234,05421132,33,0,1,100,D,08,D,11,D,,A,
20234,05421132,34,0,1,100,D,08,D,15,D,,A,
20234,05421262,18,0,1,100,D,13,D,120,D,2,D,1
20234,05421462,37,0,1,100,D,09,D,220,D,,A,
20234,05421482,26,0,1,100,D,13,D,80,D,1,D,
20234,05421642,32,0,1,100,D,07,D,130,D,,A,
20234,05421642,33,0,1,100,D,08,D,65,D,,A,
20234,05421642,34,0,1,100,D,09,D,65,D,,A,
20234,05421892,35,0,1,100,D,07,D,400,D,1,D,
20234,05421892,36,0,1,100,D,08,D,400,D,1,D,
20234,05421892,37,0,1,100,D,09,D,400,D,1,D,
20234,05422152,80,0,1,100,D,07,D,220,D,,A,
20234,05422282,20,0,1,100,D,13,D,150,D,,A,
20234,05422432,44,0,1,100,D,08,D,46,D,2,D,2
20234,05422702,13,0,1,100,D,13,D,15,D,2,D,1
20234,05422832,13,0,1,100,D,13,D,600,D,,A,
20234,05423152,35,0,1,100,D,07,D,20,F,,A,
20234,05423352,64,0,1,100,D,09,D,50,D,2,D,2
20234,05423572,24,0,1,100,D,09,D,50,D,,A,
20234,05423992,28,0,1,100,D,13,D,100,D,,A,
20234,05424032,89,0,1,100,D,08,D,200,D,,A,
20234,05424032,90,0,2,110,D,08,D,55,D,,A,
20234,05424082,17,0,1,100,D,10,D,60,D,,A,
20234,05424082,18,0,1,100,D,09,D,40,D,,A,
20234,05424082,19,0,2,100,D,08,D,25,D,,A,
20234,05424342,21,0,2,100,D,08,D,14,D,,A,
20234,05424532,50,0,1,100,D,13,D,60,D,,A,
20234,05424532,51,0,1,100,D,09,D,50,D,,A,
20234,05424602,31,0,1,100,D,13,D,25,D,,A,
20234,05424662,31,0,1,100,D,13,D,35,D,2,D,1
20234,05424902,42,0,1,100,D,13,D,90,D,,A,
20234,05424902,43,0,1,110,D,13,D,10,D,,A,
20234,05425052,11,0,1,100,D,08,D,20,D,,A,
20234,05425052,12,0,2,100,D,08,D,9,D,,A,
20234,05425062,24,0,1,100,D,13,D,5,D,,A,
20234,05425402,57,0,1,110,D,09,D,20,D,,A,
20234,05425752,21,0,1,100,D,13,D,208,D,1,D,
20234,05425962,28,0,1,100,D,10,D,10,D,,A,
20234,05425962,29,0,1,100,D,09,D,15,D,,A,
20234,05426332,40,0,1,100,D,13,D,125,D,,A,
20234,05426582,29,0,1,100,D,13,D,200,D,,A,
20234,05426672,37,0,1,100,D,13,D,60,D,,A,
20234,05426782,25,0,1,100,D,13,D,50,D,,A,
20234,05426962,37,0,1,100,D,08,D,25,D,,A,
20234,05426984,26,0,1,100,D,13,D,15,D,,A,
20234,05427012,32,0,1,100,D,13,D,250,D,,A,
20234,05427302,16,0,1,100,D,13,D,160,D,1,D,
20234,05427302,17,0,1,100,D,13,D,200,D,1,D,
20234,05427572,25,0,1,100,D,08,D,80,D,,A,
20234,05427572,26,0,1,100,D,09,D,100,D,,A,
20234,05427572,27,0,1,100,D,10,D,100,D,,A,
20234,05427802,84,0,1,100,D,13,D,100,D,,A,
20234,05427802,85,0,2,100,D,08,D,50,D,,A,
20234,05427923,45,0,1,100,D,09,D,17,D,,A,
20234,05427952,37,0,1,100,D,13,D,200,D,,A,
20234,05428322,15,0,1,100,D,13,D,25,D,,A,
20234,05428322,16,0,2,100,D,08,D,30,D,,A,
20234,05428562,48,0,1,100,D,09,D,10,D,1,D,
20234,05428622,28,0,1,100,D,08,D,15,D,,A,
20234,05428622,29,0,1,100,D,09,D,27,D,,A,
20234,05428622,30,0,1,100,D,10,D,50,D,,A,
20234,05428692,47,0,1,100,D,13,D,30,D,,A,
20234,05428754,22,0,1,100,D,09,D,80,D,,A,
20234,05428812,27,0,1,100,D,10,D,238,D,1,D,
20234,05428812,28,0,1,100,D,08,D,178,D,1,D,
20234,05428882,63,0,1,100,D,10,D,350,D,,A,
20234,05428962,37,0,1,100,D,10,D,33,D,1,D,
20234,05429192,31,0,1,100,D,09,D,50,D,,A,
20234,05429322,52,0,1,100,D,08,D,99,D,,A,
20234,05429322,53,0,1,100,D,09,D,15,D,,A,
20234,05429322,54,0,1,100,D,10,D,21,D,,A,
20234,05429332,24,0,1,100,D,09,D,25,D,,A,
20234,05429332,25,0,1,100,D,10,D,140,D,,A,
20234,05430042,38,0,1,100,D,13,D,300,D,,A,
20234,05430052,21,0,2,100,D,08,D,20,D,2,D,1
20234,05430182,61,0,1,100,D,10,D,300,D,2,D,1
20234,05430192,56,0,1,100,D,13,D,40,D,,A,
20234,05430382,35,0,1,100,D,13,D,200,D,,A,
20234,05430542,40,0,1,100,D,08,D,80,D,,A,
20234,05430542,41,0,1,100,D,10,D,50,D,,A,
20234,05430732,31,0,1,100,D,10,D,40,D,,A,
20234,05431122,19,0,1,100,D,10,D,50,D,1,D,
20234,05431212,57,0,1,100,D,09,D,38,D,,A,
20234,05432102,31,0,1,100,D,09,D,49,D,,A,
20234,05432182,10,0,1,100,D,10,D,45,D,,A,
20234,05432232,44,0,1,110,D,10,D,12,D,,A,
20234,05432602,27,0,2,100,D,08,D,9,D,,A,
20234,05432932,78,0,1,100,D,08,D,198,D,2,D,1
20234,05432932,79,0,1,100,D,09,D,23,D,2,D,1
20234,05432932,80,0,1,100,D,10,D,32,D,2,D,1
20234,05433372,42,0,1,100,D,13,D,120,D,,A,
20234,05433562,53,0,1,100,D,09,D,45,D,,A,
20234,05433722,72,0,1,100,D,10,D,21,D,,A,
20234,05434032,24,0,1,100,D,10,D,45,D,,A,
20234,05434202,38,0,1,100,D,13,D,80,D,,A,
20234,05434442,29,0,1,100,D,08,D,180,D,1,D,
20234,05434442,30,0,1,100,D,09,D,180,D,1,D,
20234,05434442,31,0,1,100,D,08,D,400,D,1,D,
20234,05434442,32,0,1,100,D,09,D,250,D,1,D,
20234,05434442,33,0,1,100,D,10,D,260,D,1,D,
20234,05434634,38,0,1,100,D,10,D,13,D,,A,
20234,05434634,39,0,2,100,D,08,D,30,D,,A,
20234,05434692,53,0,1,100,D,10,D,40,D,,A,
20234,05434732,22,0,1,110,D,09,D,77,D,,A,
20234,05434732,23,0,1,110,D,10,D,140,D,,A,
20234,05434992,40,0,1,100,D,10,D,48,D,2,D,1
20234,05435242,24,0,1,100,D,09,D,20,D,1,D,
20234,05435472,55,0,1,100,D,10,D,60,D,,A,
20234,05435752,27,0,1,100,D,13,D,100,D,,A,
20234,05435782,14,0,1,100,D,13,D,20,D,,A,
20234,05436082,55,0,1,100,D,11,D,88,D,,A,
20234,05436122,26,0,1,100,D,13,D,300,D,,A,
20234,05436242,40,0,1,100,D,11,D,29,D,,A,
20234,05436412,29,0,1,100,D,10,D,135,D,,A,
20234,05436412,30,0,1,100,D,11,D,89,D,,A,
20234,05436682,18,0,1,100,D,13,D,133,D,,A,
20234,05436692,33,0,1,100,D,09,D,100,D,2,D,1
20234,05436792,24,0,1,100,D,13,D,22,D,,A,
20234,05436842,12,0,1,100,D,13,D,200,D,1,D,
20234,05436902,67,0,1,100,D,13,D,35,D,,A,
20234,05436952,35,0,1,100,D,13,D,30,D,,A,
20234,05437062,19,0,1,100,D,09,D,23,D,1,D,
20234,05437062,20,0,1,100,D,10,D,50,F,1,D,
20234,05437062,21,0,1,100,D,11,D,26,D,1,D,
20234,05437232,56,0,1,100,D,13,D,120,D,2,D,2
20234,05437352,15,0,1,100,D,11,D,32,D,2,D,2
20234,05437422,38,0,1,100,D,11,D,200,D,,A,
20234,05437552,35,0,1,100,D,11,D,20,D,,A,
20234,05437602,23,0,1,100,D,13,D,9,D,,A,
20234,05437762,28,0,1,100,D,10,D,200,D,,A,
20234,05438002,18,0,1,100,D,13,D,10,D,,A,
20234,05438252,27,0,1,100,D,11,D,400,D,2,D,1
20234,05438442,75,0,1,110,D,11,D,6,D,,A,
20234,05438452,26,0,1,100,D,13,D,84,D,,A,
20234,05439242,60,0,1,100,D,11,D,25,D,,A,
20234,05439472,37,0,1,100,D,11,D,54,D,,A,
20234,05439562,33,0,1,100,D,13,D,110,D,,A,
20234,05439762,32,0,1,110,D,10,D,15,D,,A,
20234,05440182,18,0,2,100,D,09,D,120,D,,A,
20234,05440362,64,0,1,100,D,13,D,109,D,,A,
20234,05440382,26,0,1,100,D,13,D,200,D,,A,
20234,05440552,67,0,1,100,D,11,D,90,D,,A,
20234,05440622,39,0,1,100,D,11,D,78,D,1,D,
20234,05440674,41,0,1,100,D,13,D,50,D,,A,
20234,05440682,27,0,2,100,D,09,D,10,D,,A,
20234,05440734,40,0,2,100,D,09,D,60,D,,A,
20234,05440792,30,0,1,100,D,09,D,100,D,1,D,
20234,05440792,31,0,1,100,D,10,D,100,D,1,D,
20234,05440792,32,0,1,100,D,11,D,100,D,1,D,
20234,05440922,10,0,1,100,D,13,D,40,D,,A,
20234,05440922,11,0,1,100,D,13,D,10,D,,A,
20234,05441502,34,0,1,100,D,10,D,200,D,,A,
20234,05441502,35,0,1,100,D,09,D,95,D,,A,
20234,05441502,36,0,1,100,D,11,D,250,D,,A,
20234,05441692,41,0,1,100,D,11,D,40,D,,A,
20234,05442062,22,0,1,100,D,09,D,200,D,,A,
20234,05442062,23,0,1,110,D,10,D,10,D,,A,
20234,05442452,29,0,1,100,D,11,D,100,D,,A,
20234,05442512,41,0,1,100,D,10,D,30,D,,A,
20234,05442822,29,0,1,100,D,09,D,253,D,2,D,1
20234,05442822,30,0,1,100,D,10,D,184,D,2,D,1
20234,05442822,31,0,1,100,D,11,D,128,D,2,D,1
20234,05443112,33,0,2,100,D,09,D,200,D,,A,
20234,05443162,41,0,1,100,D,13,D,20,D,,A,
20234,05443542,24,0,1,100,D,13,D,55,D,,A,
20234,05443832,33,0,2,110,D,09,D,1,D,,A,
20234,05444382,32,0,1,100,D,13,D,150,D,,A,
20234,05444732,55,0,1,100,D,11,D,15,D,,A,
20234,05444902,42,0,1,100,D,09,D,200,D,,A,
20234,05445572,66,0,1,100,D,11,D,147,D,,A,
20234,05445822,17,0,1,100,D,13,D,50,D,,A,
20234,05445932,25,0,1,100,D,10,D,40,D,,A,
20234,05445982,43,0,1,100,D,13,D,90,D,,A,
20234,05446442,37,0,1,100,D,09,D,80,D,2,D,1
20234,05446442,38,0,1,100,D,10,D,30,D,2,D,1
20234,05446572,25,0,1,100,D,13,D,60,D,2,D,1
20234,05538031,45,0,1,100,D,07,D,80,D,,A,
20234,05538111,37,0,1,100,D,07,D,135,D,1,D,
20234,05538111,38,0,1,100,D,08,D,40,D,1,D,
20234,05538111,39,0,1,100,D,09,D,80,D,1,D,
20234,05538421,34,0,1,100,D,13,D,100,D,,A,
20234,05538531,20,0,1,100,D,09,D,55,D,,A,
20234,05538731,41,0,1,100,D,13,D,30,D,,A,
20234,05538791,24,0,1,100,D,13,D,100,D,,A,
20234,05538981,36,0,1,100,D,09,D,63,D,2,D,1
20234,05539051,39,0,1,100,D,13,D,41,D,1,D,
20234,05539141,36,0,1,100,D,13,D,30,D,,A,
20234,05539621,24,0,1,100,D,13,D,400,D,2,D,1
20234,05539661,17,0,1,100,D,09,D,20,D,,A,
20234,05540032,29,0,1,100,D,08,D,15,D,,A,
20234,05540032,30,0,1,100,D,08,D,85,D,,A,
20234,05540111,40,0,1,100,D,07,D,50,D,,A,
20234,05540231,40,0,1,100,D,13,D,20,D,,A,
20234,05540261,66,0,1,100,D,08,D,200,D,,A,
20234,05540431,37,0,1,100,D,09,D,1800,D,,A,
20234,05540521,38,0,1,100,D,09,D,200,D,,A,
20234,05541222,32,0,1,100,D,09,D,20,D,,A,
20234,05541222,33,0,1,110,D,09,D,10,D,,A,
20234,05541271,14,0,1,100,D,08,D,6,D,2,D,2
20234,05541511,48,0,1,100,D,13,D,35,D,,A,
20234,05541831,19,0,1,100,D,13,D,360,D,,A,
20234,05541981,53,0,1,100,D,09,D,40,D,,A,
20234,05542291,48,0,1,100,D,07,D,30,D,2,D,1
20234,05542291,49,0,1,100,D,08,D,30,D,2,D,1
20234,05542291,50,0,1,100,D,09,D,30,D,2,D,1
20234,05542621,51,0,1,100,D,13,D,5,D,,A,
20234,05542631,14,0,1,100,D,13,D,10,D,,A,
20234,05542871,36,0,1,100,D,08,D,100,D,,A,
20234,05543121,32,0,1,100,D,09,D,93,D,,A,
20234,05543121,33,0,1,100,D,07,D,74,D,,A,
20234,05543531,38,0,1,100,D,13,D,100,D,,A,
20234,05544071,42,0,1,100,D,13,D,200,D,2,D,2
20234,05544651,78,0,1,100,D,13,D,162,D,,A,
20234,05544771,29,0,1,100,D,07,D,65,D,,A,
20234,05545734,29,0,1,100,D,09,D,30,D,,A,
20234,05545734,30,0,1,110,D,13,D,20,D,,A,
20234,05546081,39,0,1,100,D,08,D,15,D,,A,
20234,05546171,29,0,1,100,D,07,D,60,D,,A,
20234,05546391,33,0,1,100,D,13,D,40,D,,A,
20234,05546421,17,0,1,100,D,13,D,200,D,,A,
20234,05546721,24,0,1,100,D,13,D,150,D,,A,
20234,05546931,44,0,1,100,D,07,D,75,D,,A,
20234,05546931,45,0,1,100,D,09,D,25,D,,A,
20234,05547261,38,0,1,100,D,07,D,500,F,,A,
20234,05547401,70,0,1,100,D,08,D,63,D,,A,
20234,05547401,71,0,1,100,D,09,D,195,D,,A,
20234,05547431,36,0,1,100,D,09,D,200,D,2,D,1
20234,05547691,26,0,1,100,D,07,D,40,D,1,D,
20234,05547691,27,0,1,100,D,08,D,50,D,1,D,
20234,05547691,28,0,1,100,D,09,D,60,D,1,D,
20234,05547711,31,0,1,100,D,08,D,30,D,,A,
20234,05547821,18,0,1,100,D,08,D,100,D,,A,
20234,05548021,32,0,1,100,D,13,D,48,F,2,D,1
20234,05548351,54,0,1,100,D,09,D,50,D,,A,
20234,05548681,17,0,1,100,D,07,D,20,D,,A,
20234,05548901,40,0,1,100,D,13,D,50,D,,A,
20234,05548981,105,0,1,110,D,09,D,15,D,,A,
20234,05549101,51,0,1,100,D,13,D,35,D,,A,
20234,05549154,39,0,1,100,D,09,D,25,D,,A,
20234,05549271,56,0,1,110,D,13,D,34,D,,A,1
20234,05549291,17,0,1,100,D,13,D,60,D,,A,
20234,05549361,38,0,1,100,D,13,D,50,D,,A,
20234,05549391,46,0,1,100,D,13,D,83,D,,A,
20234,05549691,47,0,1,100,D,13,D,30,D,,A,
20234,05549941,20,0,1,100,D,08,D,50,D,2,D,1
20234,05549941,21,0,1,100,D,09,D,50,D,2,D,1
20234,05550101,29,0,1,100,D,13,D,300,D,,A,
20234,05550151,18,0,1,100,D,10,D,30,D,,A,
20234,05550231,40,0,1,100,D,10,D,35,D,,A,
20234,05550291,24,0,1,100,D,13,D,30,D,,A,
20234,05550611,52,0,1,100,D,13,D,300,D,,A,
20234,05551001,40,0,1,100,D,13,D,15,D,,A,
20234,05551431,37,0,1,100,D,13,D,350,D,,A,
20234,05551571,47,0,1,100,D,13,D,15,D,,A,
20234,05551771,45,0,1,100,D,09,D,200,D,,A,
20234,05551791,31,0,1,100,D,09,D,24,D,,A,
20234,05551981,46,0,1,110,D,08,D,50,D,,A,
20234,05551981,47,0,1,110,D,09,D,25,D,,A,
20234,05551981,48,0,1,110,D,10,D,50,D,,A,
20234,05552471,18,0,1,100,D,13,D,100,D,2,D,1
20234,05552471,19,0,1,100,D,13,D,100,D,2,D,1
20234,05553001,12,0,1,100,D,13,D,100,D,1,D,
20234,05553121,29,0,1,100,D,13,D,40,D,1,D,
20234,05553201,31,0,1,100,D,08,D,50,D,,A,
20234,05553211,22,0,1,100,D,13,D,10,D,1,D,
20234,05553271,38,0,1,100,D,08,D,50,D,,A,
20234,05553271,39,0,1,100,D,09,D,20,D,,A,
20234,05553431,14,0,1,100,D,13,D,16,D,,A,
20234,05553761,52,0,1,100,D,09,D,50,D,,A,
20234,05553951,35,0,1,100,D,10,D,200,D,,A,
20234,05554011,38,0,1,100,D,09,D,100,D,,A,
20234,05554721,11,0,1,100,D,13,D,300,D,,A,
20234,05555311,35,0,1,100,D,13,D,25,D,,A,
20234,05555681,16,0,1,100,D,13,D,35,D,,A,
20234,05556091,25,0,1,100,D,08,D,30,D,,A,
20234,05556091,26,0,1,100,D,09,D,30,D,,A,
20234,05556091,27,0,1,100,D,10,D,30,D,,A,
20234,05556151,21,0,1,110,D,08,D,10,D,,A,
20234,05556171,86,0,1,100,D,10,D,60,D,,A,
20234,05556281,39,0,1,110,D,08,D,5,D,,A,
20234,05556281,40,0,1,100,D,08,D,153,D,,A,
20234,05556281,41,0,1,100,D,09,D,312,D,,A,
20234,05556281,42,0,1,100,D,10,D,228,D,,A,
20234,05556311,38,0,1,100,D,09,D,50,D,,A,
20234,05556361,25,0,1,100,D,10,D,50,D,2,D,1
20234,05556511,43,0,1,100,D,13,D,50,D,,A,
20234,05556621,20,0,1,100,D,08,D,200,D,2,D,1
20234,05556621,21,0,1,100,D,09,D,200,D,2,D,1
20234,05556621,22,0,1,100,D,09,D,200,D,2,D,1
20234,05556881,27,0,1,100,D,08,D,70,D,,A,
20234,05556881,28,0,1,100,D,09,D,60,D,,A,
20234,05556881,29,0,1,100,D,10,D,40,D,,A,
20234,05557171,20,0,1,100,D,13,D,100,D,,A,
20234,05557231,20,0,1,100,D,13,D,100,D,,A,
20234,05557561,25,0,1,100,D,10,D,120,D,2,D,1
20234,05557751,52,0,1,100,D,13,D,25,D,2,D,1
20234,05557831,47,0,1,100,D,13,D,250,D,,A,
20234,05557871,81,0,1,100,D,08,D,113,D,,A,
20234,05558081,20,0,1,100,D,10,D,15,D,,A,
20234,05558221,40,0,1,100,D,13,D,40,D,,A,
20234,05558493,40,0,1,100,D,09,D,300,D,,A,
20234,05558531,35,0,1,100,D,10,D,25,D,2,D,2
20234,05559021,16,0,1,100,D,08,D,160,D,2,D,1
20234,05559481,32,0,1,100,D,10,D,24,D,,A,
20234,05559511,26,0,1,100,D,09,D,20,D,,A,
20234,05560251,41,0,1,100,D,08,D,119,D,,A,
20234,05560251,42,0,1,100,D,09,D,92,D,,A,
20234,05560251,43,0,1,100,D,10,D,229,D,,A,
20234,05560251,44,0,1,110,D,09,D,8,D,,A,
20234,05560251,45,0,1,110,D,10,D,16,D,,A,
20234,05560891,39,0,1,100,D,10,D,20,D,,A,
20234,05560994,45,0,1,100,D,13,D,40,D,,A,
20234,05561152,39,0,1,100,D,13,D,40,D,,A,
20234,05561171,39,0,1,100,D,09,D,150,D,,A,
20234,05561241,15,0,1,100,D,13,D,25,D,1,D,
20234,05561271,37,0,1,100,D,09,D,45,D,,A,
20234,05561801,25,0,1,100,D,13,D,120,D,,A,
20234,05561831,43,0,1,100,D,13,D,60,D,,A,
20234,05561911,13,0,1,100,D,13,D,25,D,2,D,1
20234,05561961,41,0,1,100,D,10,D,40,D,,A,
20234,05562061,14,0,1,100,D,13,D,84,D,,A,
20234,05562481,15,0,1,100,D,11,D,60,D,,A,
20234,05562561,22,0,1,100,D,10,D,120,D,,A,
20234,05563211,35,0,1,100,D,09,D,125,D,2,D,2
20234,05564161,19,0,1,100,D,10,D,45,D,,A,
20234,05564221,19,0,1,100,D,13,D,30,D,,A,
20234,05564351,36,0,1,100,D,09,D,29,D,,A,
20234,05564351,37,0,1,100,D,10,D,140,D,,A,
20234,05564741,27,0,1,100,D,13,D,100,D,,A,
20234,05564801,16,0,1,100,D,13,D,100,D,2,D,2
20234,05565071,25,0,1,100,D,10,D,50,D,,A,
20234,05565211,37,0,1,100,D,10,D,215,D,,A,
20234,05565331,26,0,1,100,D,10,D,50,D,,A,
20234,05565521,42,0,1,100,D,13,D,20,D,,A,
20234,05565901,23,0,1,100,D,13,D,50,D,,A,
20234,05565971,32,0,1,100,D,11,D,150,D,2,D,1
20234,05565971,33,0,1,100,D,10,D,70,D,2,D,1
20234,05565971,34,0,1,100,D,09,D,36,D,2,D,1
20234,05566351,33,0,1,100,D,09,D,250,D,,A,
20234,05566351,34,0,1,100,D,10,D,60,D,,A,
20234,05566351,35,0,1,100,D,11,D,60,D,,A,
20234,05566381,39,0,1,100,D,13,D,30,D,,A,
20234,05566391,22,0,1,100,D,09,D,500,D,,A,
20234,05566721,41,0,1,100,D,11,D,300,D,,A,
20234,05566821,31,0,1,100,D,09,D,70,D,,A,
20234,05566841,28,0,1,100,D,11,D,30,D,2,D,1
20234,05566961,45,0,1,100,D,13,D,250,D,1,D,
20234,05567131,21,0,1,100,D,13,D,20,D,,A,
20234,05567211,45,0,1,100,D,13,D,140,D,,A,
20234,05567281,27,0,1,100,D,11,D,30,D,,A,
20234,05567421,12,0,1,100,D,11,D,20,D,,A,
20234,05567481,55,0,1,100,D,09,D,60,D,,A,
20234,05567651,79,0,1,100,D,10,D,100,D,,A,
20234,05567651,80,0,1,100,D,11,D,5,D,,A,
20234,05567811,45,0,1,100,D,10,D,40,D,,A,
20234,05567811,46,0,1,100,D,09,D,20,D,,A,
20234,05568161,27,0,1,100,D,09,D,100,D,,A,
20234,05568161,28,0,1,100,D,11,D,60,D,,A,
20234,05568211,47,0,1,100,D,13,D,100,D,,A,
20234,05568841,17,0,1,100,D,13,D,60,D,,A,
20234,05569091,49,0,1,100,D,11,D,25,D,,A,
20234,05569101,48,0,1,100,D,09,D,57,D,,A,
20234,05569101,49,0,1,100,D,09,D,50,D,,A,
20234,05569271,27,0,1,100,D,13,D,200,D,1,D,
20234,05570141,51,0,1,100,D,09,D,12,D,2,D,1
20234,05570151,35,0,1,100,D,13,D,10,D,,A,
20234,05570281,39,0,1,100,D,11,D,30,D,,A,
20234,05570341,39,0,1,100,D,09,D,64,D,,A,
20234,05570413,46,0,1,100,D,09,D,300,D,,A,
20234,05570413,47,0,1,100,D,10,D,300,D,,A,
20234,05570413,48,0,1,100,D,11,D,300,D,,A,
20234,05570481,24,0,1,100,D,13,D,40,D,,A,
20234,05570861,13,0,1,110,D,13,D,70,D,,A,
20234,05571091,16,0,1,100,D,13,D,100,D,,A,
20234,05571441,17,0,1,100,D,13,D,30,D,,A,
20234,05571841,21,0,1,100,D,13,D,100,D,,A,
20234,05571971,28,0,1,100,D,10,D,14,D,,A,
20234,05572063,74,0,1,100,D,09,D,20,D,2,D,1
20234,05572421,24,0,1,100,D,10,D,100,D,,A,
