QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20232,05101394,31,0,1,,A,,A,,A,,A,,A,,A,650,D,,A,,A
20232,05101414,34,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05101444,28,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05101474,21,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20232,05101494,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101504,66,0,1,,A,,A,,A,,A,,A,,A,176,D,,A,,A
20232,05101534,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101574,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101594,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101664,56,0,1,,A,,A,,A,50,D,,A,,A,12,D,,A,,A
20232,05101674,31,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05101724,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101804,43,0,1,,A,,A,,A,,A,,A,,A,190,D,,A,,A
20232,05101824,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101834,65,0,1,,A,,A,,A,,A,180,D,30,D,600,D,,A,,A
20232,05101844,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101894,50,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20232,05101904,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101954,40,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05102074,17,0,1,,A,,A,,A,20,D,,A,,A,40,D,,A,,A
20232,05102114,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102134,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102204,38,0,1,,A,10,D,,A,,A,20,D,,A,54,D,,A,,A
20232,05102264,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102274,20,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05102284,64,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102304,40,0,1,,A,,A,36,D,,A,,A,,A,300,D,,A,,A
20232,05102314,35,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05102364,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102374,28,0,1,,A,,A,,A,120,D,,A,,A,80,D,,A,,A
20232,05102434,69,0,1,,A,,A,,A,,A,,A,,A,31,D,,A,,A
20232,05102444,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102544,73,0,1,,A,,A,,A,,A,80,D,,A,250,D,,A,,A
20232,05102564,87,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05102584,74,0,1,100,D,,A,,A,140,D,,A,90,D,900,D,,A,200,D
20232,05102664,24,0,1,20,D,,A,,A,0,D,,A,,A,170,D,,A,,A
20232,05102694,79,0,1,,A,,A,,A,,A,,A,30,D,75,D,,A,,A
20232,05102724,15,0,1,,A,,A,,A,,A,,A,3,D,,A,,A,,A
20232,05102734,33,0,1,50,D,,A,,A,100,D,,A,,A,,A,,A,,A
20232,05102744,28,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05102754,43,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05102804,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102814,32,0,1,,A,,A,,A,,A,80,D,,A,300,D,,A,,A
20232,05102894,70,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05102924,23,0,1,,A,,A,,A,,A,,A,,A,22,D,,A,,A
20232,05103034,24,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20232,05103054,20,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A
20232,05103094,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103114,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103134,47,0,1,,A,,A,,A,,A,90,D,,A,360,D,,A,,A
20232,05103144,56,0,1,,A,,A,,A,,A,,A,,A,305,D,,A,,A
20232,05103224,35,0,1,,A,,A,,A,,A,,A,,A,255,D,,A,,A
20232,05103294,34,0,1,,A,,A,,A,,A,,A,,A,358,D,,A,,A
20232,05103354,45,0,1,,A,,A,40,D,,A,,A,,A,35,D,,A,,A
20232,05103374,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103384,47,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20232,05103394,65,0,1,,A,,A,,A,,A,,A,,A,415,D,,A,,A
20232,05103414,36,0,1,,A,,A,,A,,A,,A,60,D,,A,,A,,A
20232,05103424,35,0,1,,A,,A,,A,,A,12,D,,A,40,D,,A,,A
20232,05103484,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103554,30,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05103564,39,0,1,,A,,A,,A,,A,,A,15,D,360,D,,A,,A
20232,05103574,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103584,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103694,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103764,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103784,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05103894,40,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05103904,22,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05103914,22,0,1,,A,,A,,A,,A,,A,30,D,130,D,,A,,A
20232,05103944,12,0,1,,A,,A,,A,300,D,,A,,A,30,D,,A,,A
20232,05103954,54,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05103994,32,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05104044,32,0,1,,A,,A,,A,240,D,,A,60,D,300,D,,A,,A
20232,05104104,37,0,1,,A,,A,,A,,A,,A,27,D,225,D,,A,,A
20232,05104134,27,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05104144,30,0,1,,A,,A,95,D,,A,,A,,A,,A,,A,,A
20232,05104204,50,0,1,,A,,A,,A,95,D,30,D,,A,325,D,,A,,A
20232,05104254,18,0,1,,A,,A,,A,840,D,,A,,A,1300,D,,A,,A
20232,05104264,30,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05104324,23,0,1,,A,,A,,A,,A,,A,,A,165,D,,A,,A
20232,05104354,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05104364,54,0,1,,A,,A,,A,,A,200,D,,A,1080,D,,A,,A
20232,05104384,65,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05104404,24,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05104434,30,0,1,,A,,A,,A,,A,,A,,A,14,D,,A,,A
20232,05104484,19,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20232,05104524,18,0,1,,A,,A,,A,,A,,A,,A,72,D,,A,,A
20232,05104534,22,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05104554,20,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05104564,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05104574,39,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20232,05104604,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05104644,53,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05104714,49,0,1,,A,,A,,A,,A,,A,,A,260,D,,A,,A
20232,05104744,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05104774,35,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05104794,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05104804,24,0,1,,A,,A,,A,,A,,A,,A,240,D,60,D,,A
20232,05104864,73,0,1,,A,,A,,A,,A,,A,,A,293,D,,A,,A
20232,05104874,62,0,1,,A,,A,,A,,A,720,D,,A,,A,,A,,A
20232,05104904,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05104934,33,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05104964,58,0,1,,A,,A,,A,3,D,,A,,A,400,D,,A,,A
20232,05104984,33,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,5,D
20232,05104994,58,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20232,05105014,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105024,20,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05105084,36,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05105124,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105134,44,0,1,,A,,A,,A,,A,90,D,,A,450,D,,A,,A
20232,05105154,52,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105174,30,0,1,15,D,,A,,A,105,D,150,D,,A,160,D,,A,,A
20232,05105214,63,0,1,,A,,A,,A,,A,23,D,,A,288,D,,A,,A
20232,05105244,62,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05105284,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105344,43,0,1,40,D,,A,,A,680,D,100,D,18,D,600,D,600,D,,A
20232,05105374,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105414,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105424,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105524,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105534,94,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05105544,36,0,1,,A,,A,,A,15,D,,A,,A,50,D,,A,,A
20232,05105564,41,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05105574,35,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05105634,56,0,1,,A,,A,,A,,A,360,D,,A,1200,D,,A,,A
20232,05105644,27,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20232,05105654,41,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05105694,69,0,1,,A,,A,,A,,A,,A,,A,260,D,,A,,A
20232,05105734,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105744,20,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05105774,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105804,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05105894,47,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05105944,29,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05106014,30,0,1,,A,,A,,A,,A,,A,,A,24,D,,A,,A
20232,05106034,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106124,34,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05106144,55,0,1,,A,,A,,A,,A,42,D,9,D,35,D,,A,,A
20232,05106174,46,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20232,05106194,25,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05106204,40,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A
20232,05106234,23,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05106254,42,0,1,,A,,A,,A,,A,200,D,30,D,1850,D,,A,,A
20232,05106274,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106294,9,0,1,,A,,A,,A,20,D,,A,,A,100,D,,A,,A
20232,05106304,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106314,21,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05106334,34,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A
20232,05106434,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106464,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106534,62,0,1,,A,,A,,A,,A,,A,,A,460,D,,A,,A
20232,05106554,13,0,1,,A,,A,,A,180,D,,A,3,D,,A,,A,,A
20232,05106564,22,0,1,,A,,A,,A,,A,520,D,,A,300,D,,A,,A
20232,05106604,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106624,63,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05106664,22,0,1,,A,,A,,A,,A,,A,,A,500,F,,A,,A
20232,05106674,60,0,1,,A,,A,,A,,A,29,D,,A,936,D,,A,,A
20232,05106714,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106734,53,0,1,,A,,A,,A,,A,,A,,A,123,D,,A,,A
20232,05106744,33,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05106884,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05106934,40,0,1,,A,,A,,A,,A,,A,,A,670,D,,A,,A
20232,05106994,50,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05107004,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107014,23,0,1,5,D,,A,,A,55,D,401,D,36,D,,A,,A,,A
20232,05107064,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107094,23,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05107114,65,0,1,,A,,A,,A,,A,25,D,,A,100,D,,A,,A
20232,05107124,71,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05107144,19,0,1,2,D,,A,,A,38,D,,A,,A,40,D,,A,,A
20232,05107154,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107164,27,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20232,05107194,26,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05107224,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107264,34,0,1,,A,,A,,A,25,D,,A,,A,145,D,,A,,A
20232,05107274,52,0,1,,A,,A,,A,,A,,A,,A,364,D,,A,,A
20232,05107294,40,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20232,05107334,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107344,52,0,1,,A,,A,,A,,A,63,D,,A,25,D,,A,,A
20232,05107364,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107404,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107414,57,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05107424,23,0,1,20,D,,A,,A,90,D,,A,72,D,100,D,,A,,A
20232,05107454,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107464,53,0,1,,A,,A,,A,,A,150,D,,A,525,D,,A,,A
20232,05107504,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107574,70,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05107634,18,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05107644,38,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05107764,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107784,18,0,1,,A,,A,,A,130,D,,A,30,D,,A,,A,,A
20232,05107814,56,0,1,35,D,,A,,A,0,D,26,D,,A,540,D,,A,,A
20232,05107824,34,0,1,,A,,A,,A,,A,150,D,,A,,A,,A,,A
20232,05107834,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05107864,17,0,1,,A,,A,,A,,A,,A,,A,16,D,,A,,A
20232,05107874,30,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05107924,59,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05107934,27,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20232,05107964,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108004,45,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05108014,90,0,1,,A,,A,,A,10,D,,A,,A,56,D,,A,,A
20232,05108024,27,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05108054,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108084,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108144,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108264,70,0,1,,A,,A,,A,,A,320,D,15,D,525,D,,A,,A
20232,05108274,19,0,1,80,D,,A,,A,160,D,,A,,A,13,D,,A,,A
20232,05108294,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108314,13,0,1,29,D,,A,,A,91,D,,A,,A,60,D,,A,,A
20232,05108334,44,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20232,05108374,48,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20232,05108384,23,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05108484,22,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05108524,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108544,15,0,1,40,D,,A,,A,200,D,,A,,A,,A,,A,,A
20232,05108574,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108584,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108594,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108664,32,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20232,05108674,39,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05108704,24,0,1,,A,,A,,A,83,D,,A,,A,149,D,10,D,,A
20232,05108734,20,0,1,,A,,A,25,D,,A,,A,,A,45,D,,A,,A
20232,05108764,34,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20232,05108784,55,0,1,,A,,A,,A,,A,,A,,A,47,D,,A,,A
20232,05108794,50,0,1,,A,,A,,A,,A,,A,,A,800,D,,A,,A
20232,05108834,20,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05108894,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05108974,29,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05108994,16,0,1,,A,,A,,A,10,D,,A,,A,13,D,,A,,A
20232,05109014,25,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20232,05109034,24,0,1,,A,,A,,A,60,D,,A,15,D,16,D,,A,,A
20232,05109064,89,0,1,,A,80,D,,A,,A,20,D,,A,350,D,,A,1,D
20232,05109074,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05109094,38,0,1,,A,,A,,A,60,D,,A,,A,100,D,,A,,A
20232,05109104,36,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05109114,37,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05109124,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109204,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109274,31,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20232,05109314,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109374,45,0,1,,A,37,D,,A,,A,43,D,,A,240,D,,A,,A
20232,05109414,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109424,23,0,1,,A,,A,16,D,,A,10,D,,A,,A,,A,,A
20232,05109434,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109464,13,0,1,,A,,A,,A,60,D,,A,,A,15,D,,A,,A
20232,05109484,33,0,1,,A,,A,38,D,,A,,A,,A,60,D,,A,,A
20232,05109544,21,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05109564,29,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20232,05109584,14,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05109604,47,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05109634,76,0,1,,A,,A,119,D,,A,30,D,105,D,280,D,,A,,A
20232,05109654,25,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20232,05109694,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109704,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109734,68,0,1,,A,,A,,A,,A,,A,,A,280,D,,A,,A
20232,05109794,51,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05109864,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109944,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05109974,58,0,1,,A,,A,,A,,A,,A,36,D,,A,,A,,A
20232,05110034,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110044,45,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05110064,36,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20232,05110074,55,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110104,27,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A
20232,05110144,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110244,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110254,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110274,38,0,1,50,D,,A,,A,250,D,,A,300,D,,A,,A,,A
20232,05110284,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110344,23,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05110354,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05110374,38,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05110444,73,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05110464,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110494,29,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05110504,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110514,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110544,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110574,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110584,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110594,51,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05110614,12,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20232,05110634,34,0,1,,A,,A,,A,,A,,A,,A,17,D,,A,,A
20232,05110674,49,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05110694,27,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20232,05110704,15,0,1,,A,,A,,A,,A,,A,,A,90,F,,A,,A
20232,05110724,52,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20232,05110734,61,0,1,,A,,A,,A,,A,,A,,A,295,D,,A,,A
20232,05110744,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110754,54,0,1,,A,,A,9,D,,A,200,D,60,F,100,D,,A,,A
20232,05110824,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110834,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110864,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05110944,41,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05111054,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111064,26,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05111074,69,0,1,,A,,A,,A,,A,20,D,,A,100,D,,A,,A
20232,05111094,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111104,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111124,22,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05111144,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111204,15,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20232,05111254,34,0,1,,A,,A,,A,,A,,A,,A,46,D,,A,,A
20232,05111274,59,0,1,,A,,A,,A,,A,47,D,,A,400,D,,A,,A
20232,05111304,26,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05111314,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111344,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111394,84,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20232,05111404,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111414,39,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05111474,17,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05111524,79,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20232,05111544,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111604,53,0,1,,A,,A,,A,,A,110,D,,A,1400,D,,A,,A
20232,05111634,25,0,1,30,D,,A,,A,30,D,,A,,A,,A,,A,,A
20232,05111674,23,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05111734,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111774,26,0,1,,A,,A,,A,25,D,,A,,A,24,D,,A,,A
20232,05111784,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111804,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111834,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111864,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111884,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05111894,77,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20232,05111924,67,0,1,,A,,A,,A,,A,,A,,A,154,D,,A,,A
20232,05112034,49,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20232,05112074,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05112134,60,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20232,05112164,51,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20232,05112194,38,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,1300,D
20232,05112224,24,0,1,,A,,A,,A,,A,,A,,A,12,D,,A,,A
20232,05112244,40,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20232,05112374,44,0,1,,A,,A,,A,,A,,A,,A,42,D,,A,,A
20232,05112424,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05112434,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05112444,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
